Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day,Month,Year
345,2020-03-25,6:00 PM,Gujarat,37,1,0,1,38,25,3,2020
346,2020-03-25,6:00 PM,Haryana,14,14,11,0,28,25,3,2020
347,2020-03-25,6:00 PM,Himachal Pradesh,3,0,0,1,3,25,3,2020
348,2020-03-25,6:00 PM,Karnataka,41,0,3,1,41,25,3,2020
349,2020-03-25,6:00 PM,Kerala,101,8,4,0,109,25,3,2020
350,2020-03-25,6:00 PM,Madhya Pradesh,14,0,0,0,14,25,3,2020
351,2020-03-25,6:00 PM,Maharashtra,125,3,1,3,128,25,3,2020
352,2020-03-25,6:00 PM,Manipur,1,0,0,0,1,25,3,2020
353,2020-03-25,6:00 PM,Mizoram,1,0,0,0,1,25,3,2020
354,2020-03-25,6:00 PM,Odisha,2,0,0,0,2,25,3,2020
355,2020-03-25,6:00 PM,Puducherry,1,0,0,0,1,25,3,2020
356,2020-03-25,6:00 PM,Punjab,29,0,0,1,29,25,3,2020
357,2020-03-25,6:00 PM,Rajasthan,34,2,3,0,36,25,3,2020
358,2020-03-25,6:00 PM,Tamil Nadu,16,2,1,0,18,25,3,2020
359,2020-03-25,6:00 PM,Telengana,25,10,1,0,35,25,3,2020
360,2020-03-25,6:00 PM,Chandigarh,7,0,0,0,7,25,3,2020
361,2020-03-25,6:00 PM,Jammu and Kashmir,7,0,1,0,7,25,3,2020
362,2020-03-25,6:00 PM,Ladakh,13,0,0,0,13,25,3,2020
363,2020-03-25,6:00 PM,Uttar Pradesh,36,1,11,0,37,25,3,2020
364,2020-03-25,6:00 PM,Uttarakhand,3,1,0,0,4,25,3,2020
365,2020-03-25,6:00 PM,West Bengal,9,0,0,1,9,25,3,2020
366,2020-03-26,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,26,3,2020
367,2020-03-26,6:00 PM,Andhra Pradesh,11,0,1,0,11,26,3,2020
368,2020-03-26,6:00 PM,Bihar,6,0,0,1,6,26,3,2020
369,2020-03-26,6:00 PM,Chandigarh,7,0,0,0,7,26,3,2020
370,2020-03-26,6:00 PM,Chhattisgarh,6,0,0,0,6,26,3,2020
371,2020-03-26,6:00 PM,Delhi,35,1,6,1,36,26,3,2020
372,2020-03-26,6:00 PM,Goa,3,0,0,0,3,26,3,2020
373,2020-03-26,6:00 PM,Gujarat,42,1,0,3,43,26,3,2020
374,2020-03-26,6:00 PM,Haryana,16,14,11,0,30,26,3,2020
375,2020-03-26,6:00 PM,Himachal Pradesh,3,0,0,1,3,26,3,2020
376,2020-03-26,6:00 PM,Jammu and Kashmir,13,0,1,0,13,26,3,2020
377,2020-03-26,6:00 PM,Karnataka,55,0,3,2,55,26,3,2020
378,2020-03-26,6:00 PM,Kerala,110,8,6,0,118,26,3,2020
379,2020-03-26,6:00 PM,Ladakh,13,0,0,0,13,26,3,2020
380,2020-03-26,6:00 PM,Madhya Pradesh,20,0,0,1,20,26,3,2020
381,2020-03-26,6:00 PM,Maharashtra,121,3,1,3,124,26,3,2020
382,2020-03-26,6:00 PM,Manipur,1,0,0,0,1,26,3,2020
383,2020-03-26,6:00 PM,Mizoram,1,0,0,0,1,26,3,2020
384,2020-03-26,6:00 PM,Odisha,2,0,0,0,2,26,3,2020
385,2020-03-26,6:00 PM,Puducherry,1,0,0,0,1,26,3,2020
386,2020-03-26,6:00 PM,Punjab,33,0,0,1,33,26,3,2020
387,2020-03-26,6:00 PM,Rajasthan,39,2,3,0,41,26,3,2020
388,2020-03-26,6:00 PM,Tamil Nadu,20,6,1,1,26,26,3,2020
389,2020-03-26,6:00 PM,Telengana,34,10,1,0,44,26,3,2020
390,2020-03-26,6:00 PM,Uttarakhand,4,1,0,0,5,26,3,2020
391,2020-03-26,6:00 PM,Uttar Pradesh,40,1,11,0,41,26,3,2020
392,2020-03-26,6:00 PM,West Bengal,10,0,0,1,10,26,3,2020
393,2020-03-27,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,27,3,2020
394,2020-03-27,10:00 AM,Andhra Pradesh,12,0,1,0,12,27,3,2020
395,2020-03-27,10:00 AM,Bihar,6,0,0,1,6,27,3,2020
396,2020-03-27,10:00 AM,Chandigarh,7,0,0,0,7,27,3,2020
397,2020-03-27,10:00 AM,Chhattisgarh,6,0,0,0,6,27,3,2020
398,2020-03-27,10:00 AM,Delhi,35,1,6,1,36,27,3,2020
399,2020-03-27,10:00 AM,Goa,3,0,0,0,3,27,3,2020
400,2020-03-27,10:00 AM,Gujarat,42,1,0,3,43,27,3,2020
401,2020-03-27,10:00 AM,Haryana,16,14,11,0,30,27,3,2020
402,2020-03-27,10:00 AM,Himachal Pradesh,3,0,0,1,3,27,3,2020
403,2020-03-27,10:00 AM,Jammu and Kashmir,13,0,1,1,13,27,3,2020
404,2020-03-27,10:00 AM,Karnataka,55,0,3,2,55,27,3,2020
405,2020-03-27,10:00 AM,Kerala,129,8,11,0,137,27,3,2020
406,2020-03-27,10:00 AM,Ladakh,13,0,3,0,13,27,3,2020
407,2020-03-27,10:00 AM,Madhya Pradesh,20,0,0,1,20,27,3,2020
408,2020-03-27,10:00 AM,Maharashtra,127,3,15,4,130,27,3,2020
409,2020-03-27,10:00 AM,Manipur,1,0,0,0,1,27,3,2020
410,2020-03-27,10:00 AM,Mizoram,1,0,0,0,1,27,3,2020
411,2020-03-27,10:00 AM,Odisha,2,0,0,0,2,27,3,2020
412,2020-03-27,10:00 AM,Puducherry,1,0,0,0,1,27,3,2020
413,2020-03-27,10:00 AM,Punjab,33,0,0,1,33,27,3,2020
414,2020-03-27,10:00 AM,Rajasthan,39,2,3,0,41,27,3,2020
415,2020-03-27,10:00 AM,Tamil Nadu,23,6,1,1,29,27,3,2020
416,2020-03-27,10:00 AM,Telengana,35,10,1,0,45,27,3,2020
417,2020-03-27,10:00 AM,Uttarakhand,4,1,0,0,5,27,3,2020
418,2020-03-27,10:00 AM,Uttar Pradesh,40,1,11,0,41,27,3,2020
419,2020-03-27,10:00 AM,West Bengal,10,0,0,1,10,27,3,2020
420,2020-03-28,6:00 PM,Andhra Pradesh,14,0,1,0,14,28,3,2020
421,2020-03-28,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,28,3,2020
422,2020-03-28,6:00 PM,Bihar,9,0,0,1,9,28,3,2020
423,2020-03-28,6:00 PM,Chandigarh,8,0,0,0,8,28,3,2020
424,2020-03-28,6:00 PM,Chhattisgarh,6,0,0,0,6,28,3,2020
425,2020-03-28,6:00 PM,Delhi,38,1,6,1,39,28,3,2020
426,2020-03-28,6:00 PM,Goa,3,0,0,0,3,28,3,2020
427,2020-03-28,6:00 PM,Gujarat,44,1,0,3,45,28,3,2020
428,2020-03-28,6:00 PM,Haryana,19,14,12,0,33,28,3,2020
429,2020-03-28,6:00 PM,Himachal Pradesh,3,0,0,1,3,28,3,2020
430,2020-03-28,6:00 PM,Jammu and Kashmir,20,0,1,1,20,28,3,2020
431,2020-03-28,6:00 PM,Karnataka,55,0,3,2,55,28,3,2020
432,2020-03-28,6:00 PM,Kerala,168,8,11,0,176,28,3,2020
433,2020-03-28,6:00 PM,Ladakh,13,0,3,0,13,28,3,2020
434,2020-03-28,6:00 PM,Madhya Pradesh,30,0,0,2,30,28,3,2020
435,2020-03-28,6:00 PM,Maharashtra,177,3,25,5,180,28,3,2020
436,2020-03-28,6:00 PM,Manipur,1,0,0,0,1,28,3,2020
437,2020-03-28,6:00 PM,Mizoram,1,0,0,0,1,28,3,2020
438,2020-03-28,6:00 PM,Odisha,3,0,0,0,3,28,3,2020
439,2020-03-28,6:00 PM,Puducherry,1,0,0,0,1,28,3,2020
440,2020-03-28,6:00 PM,Punjab,38,0,1,1,38,28,3,2020
441,2020-03-28,6:00 PM,Rajasthan,52,2,3,0,54,28,3,2020
442,2020-03-28,6:00 PM,Tamil Nadu,34,6,2,1,40,28,3,2020
443,2020-03-28,6:00 PM,Telengana,46,10,1,0,56,28,3,2020
444,2020-03-28,6:00 PM,Uttarakhand,4,1,0,0,5,28,3,2020
445,2020-03-28,6:00 PM,Uttar Pradesh,54,1,11,0,55,28,3,2020
446,2020-03-28,6:00 PM,West Bengal,15,0,0,1,15,28,3,2020
447,2020-03-29,7:30 PM,Andhra Pradesh,-,-,1,0,19,29,3,2020
448,2020-03-29,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,29,3,2020
449,2020-03-29,7:30 PM,Bihar,-,-,0,1,11,29,3,2020
450,2020-03-29,7:30 PM,Chandigarh,-,-,0,0,8,29,3,2020
451,2020-03-29,7:30 PM,Chhattisgarh,-,-,0,0,7,29,3,2020
452,2020-03-29,7:30 PM,Delhi,-,-,6,2,49,29,3,2020
453,2020-03-29,7:30 PM,Goa,-,-,0,0,5,29,3,2020
454,2020-03-29,7:30 PM,Gujarat,-,-,1,5,58,29,3,2020
455,2020-03-29,7:30 PM,Haryana,-,-,17,0,33,29,3,2020
456,2020-03-29,7:30 PM,Himachal Pradesh,-,-,0,1,3,29,3,2020
457,2020-03-29,7:30 PM,Jammu and Kashmir,-,-,1,2,31,29,3,2020
458,2020-03-29,7:30 PM,Karnataka,-,-,5,3,76,29,3,2020
459,2020-03-29,7:30 PM,Kerala,-,-,15,1,182,29,3,2020
460,2020-03-29,7:30 PM,Ladakh,-,-,3,0,13,29,3,2020
461,2020-03-29,7:30 PM,Madhya Pradesh,-,-,0,2,30,29,3,2020
462,2020-03-29,7:30 PM,Maharashtra,-,-,25,6,186,29,3,2020
463,2020-03-29,7:30 PM,Manipur,-,-,0,0,1,29,3,2020
464,2020-03-29,7:30 PM,Mizoram,-,-,0,0,1,29,3,2020
465,2020-03-29,7:30 PM,Odisha,-,-,0,0,3,29,3,2020
466,2020-03-29,7:30 PM,Puducherry,-,-,0,0,1,29,3,2020
467,2020-03-29,7:30 PM,Punjab,-,-,1,1,38,29,3,2020
468,2020-03-29,7:30 PM,Rajasthan,-,-,3,0,55,29,3,2020
469,2020-03-29,7:30 PM,Tamil Nadu,-,-,4,1,49,29,3,2020
470,2020-03-29,7:30 PM,Telengana,-,-,1,1,66,29,3,2020
471,2020-03-29,7:30 PM,Uttarakhand,-,-,2,0,7,29,3,2020
472,2020-03-29,7:30 PM,Uttar Pradesh,-,-,11,0,65,29,3,2020
473,2020-03-29,7:30 PM,West Bengal,-,-,0,1,18,29,3,2020
474,2020-03-30,9:30 PM,Andhra Pradesh,-,-,1,0,23,30,3,2020
475,2020-03-30,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,30,3,2020
476,2020-03-30,9:30 PM,Bihar,-,-,0,1,15,30,3,2020
477,2020-03-30,9:30 PM,Chandigarh,-,-,0,0,8,30,3,2020
478,2020-03-30,9:30 PM,Chhattisgarh,-,-,0,0,7,30,3,2020
479,2020-03-30,9:30 PM,Delhi,-,-,6,2,87,30,3,2020
480,2020-03-30,9:30 PM,Goa,-,-,0,0,5,30,3,2020
481,2020-03-30,9:30 PM,Gujarat,-,-,1,6,69,30,3,2020
482,2020-03-30,9:30 PM,Haryana,-,-,18,0,36,30,3,2020
483,2020-03-30,9:30 PM,Himachal Pradesh,-,-,0,1,3,30,3,2020
484,2020-03-30,9:30 PM,Jammu and Kashmir,-,-,2,2,48,30,3,2020
485,2020-03-30,9:30 PM,Karnataka,-,-,5,3,83,30,3,2020
486,2020-03-30,9:30 PM,Kerala,-,-,19,1,202,30,3,2020
487,2020-03-30,9:30 PM,Ladakh,-,-,3,0,13,30,3,2020
488,2020-03-30,9:30 PM,Madhya Pradesh,-,-,0,3,47,30,3,2020
489,2020-03-30,9:30 PM,Maharashtra,-,-,25,8,198,30,3,2020
490,2020-03-30,9:30 PM,Manipur,-,-,0,0,1,30,3,2020
491,2020-03-30,9:30 PM,Mizoram,-,-,0,0,1,30,3,2020
492,2020-03-30,9:30 PM,Odisha,-,-,0,0,3,30,3,2020
493,2020-03-30,9:30 PM,Puducherry,-,-,0,0,1,30,3,2020
494,2020-03-30,9:30 PM,Punjab,-,-,1,1,38,30,3,2020
495,2020-03-30,9:30 PM,Rajasthan,-,-,3,0,59,30,3,2020
496,2020-03-30,9:30 PM,Tamil Nadu,-,-,4,1,67,30,3,2020
497,2020-03-30,9:30 PM,Telengana,-,-,1,1,71,30,3,2020
498,2020-03-30,9:30 PM,Uttarakhand,-,-,2,0,7,30,3,2020
499,2020-03-30,9:30 PM,Uttar Pradesh,-,-,11,0,82,30,3,2020
500,2020-03-30,9:30 PM,West Bengal,-,-,0,1,22,30,3,2020
501,2020-03-30,9:30 PM,Unassigned,-,-,0,0,46,30,3,2020
502,2020-03-31,8:30 PM,Andhra Pradesh,-,-,1,0,40,31,3,2020
503,2020-03-31,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,31,3,2020
504,2020-03-31,8:30 PM,Bihar,-,-,0,1,15,31,3,2020
505,2020-03-31,8:30 PM,Chandigarh,-,-,0,0,13,31,3,2020
506,2020-03-31,8:30 PM,Chhattisgarh,-,-,0,0,8,31,3,2020
507,2020-03-31,8:30 PM,Delhi,-,-,6,2,97,31,3,2020
508,2020-03-31,8:30 PM,Goa,-,-,0,0,5,31,3,2020
509,2020-03-31,8:30 PM,Gujarat,-,-,3,6,73,31,3,2020
510,2020-03-31,8:30 PM,Haryana,-,-,21,0,40,31,3,2020
511,2020-03-31,8:30 PM,Himachal Pradesh,-,-,0,1,3,31,3,2020
512,2020-03-31,8:30 PM,Jammu and Kashmir,-,-,2,2,54,31,3,2020
513,2020-03-31,8:30 PM,Karnataka,-,-,5,3,83,31,3,2020
514,2020-03-31,8:30 PM,Kerala,-,-,19,1,234,31,3,2020
515,2020-03-31,8:30 PM,Ladakh,-,-,3,0,13,31,3,2020
516,2020-03-31,8:30 PM,Madhya Pradesh,-,-,0,3,47,31,3,2020
517,2020-03-31,8:30 PM,Maharashtra,-,-,39,9,216,31,3,2020
518,2020-03-31,8:30 PM,Manipur,-,-,0,0,1,31,3,2020
519,2020-03-31,8:30 PM,Mizoram,-,-,0,0,1,31,3,2020
520,2020-03-31,8:30 PM,Odisha,-,-,0,0,3,31,3,2020
521,2020-03-31,8:30 PM,Puducherry,-,-,0,0,1,31,3,2020
522,2020-03-31,8:30 PM,Punjab,-,-,1,3,41,31,3,2020
523,2020-03-31,8:30 PM,Rajasthan,-,-,3,0,74,31,3,2020
524,2020-03-31,8:30 PM,Tamil Nadu,-,-,4,1,74,31,3,2020
525,2020-03-31,8:30 PM,Telengana,-,-,1,1,79,31,3,2020
526,2020-03-31,8:30 PM,Uttarakhand,-,-,2,0,7,31,3,2020
527,2020-03-31,8:30 PM,Uttar Pradesh,-,-,14,0,101,31,3,2020
528,2020-03-31,8:30 PM,West Bengal,-,-,0,2,26,31,3,2020
529,2020-03-31,8:30 PM,Unassigned,-,-,0,0,38,31,3,2020
530,2020-04-01,7:30 PM,Andhra Pradesh,-,-,1,0,83,1,4,2020
531,2020-04-01,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,1,4,2020
532,2020-04-01,7:30 PM,Assam,-,-,0,0,1,1,4,2020
533,2020-04-01,7:30 PM,Bihar,-,-,0,1,23,1,4,2020
534,2020-04-01,7:30 PM,Chandigarh,-,-,0,0,16,1,4,2020
535,2020-04-01,7:30 PM,Chhattisgarh,-,-,2,0,9,1,4,2020
536,2020-04-01,7:30 PM,Delhi,-,-,6,2,152,1,4,2020
537,2020-04-01,7:30 PM,Goa,-,-,0,0,5,1,4,2020
538,2020-04-01,7:30 PM,Gujarat,-,-,5,6,82,1,4,2020
539,2020-04-01,7:30 PM,Haryana,-,-,21,0,43,1,4,2020
540,2020-04-01,7:30 PM,Himachal Pradesh,-,-,0,1,3,1,4,2020
541,2020-04-01,7:30 PM,Jammu and Kashmir,-,-,2,2,62,1,4,2020
542,2020-04-01,7:30 PM,Jharkhand,-,-,0,0,1,1,4,2020
543,2020-04-01,7:30 PM,Karnataka,-,-,8,3,101,1,4,2020
544,2020-04-01,7:30 PM,Kerala,-,-,23,2,241,1,4,2020
545,2020-04-01,7:30 PM,Ladakh,-,-,3,0,13,1,4,2020
546,2020-04-01,7:30 PM,Madhya Pradesh,-,-,0,3,66,1,4,2020
547,2020-04-01,7:30 PM,Maharashtra,-,-,39,9,302,1,4,2020
548,2020-04-01,7:30 PM,Manipur,-,-,0,0,1,1,4,2020
549,2020-04-01,7:30 PM,Mizoram,-,-,0,0,1,1,4,2020
550,2020-04-01,7:30 PM,Odisha,-,-,0,0,4,1,4,2020
551,2020-04-01,7:30 PM,Puducherry,-,-,1,0,3,1,4,2020
552,2020-04-01,7:30 PM,Punjab,-,-,1,3,42,1,4,2020
553,2020-04-01,7:30 PM,Rajasthan,-,-,3,0,93,1,4,2020
554,2020-04-01,7:30 PM,Tamil Nadu,-,-,6,1,234,1,4,2020
555,2020-04-01,7:30 PM,Telengana,-,-,1,3,96,1,4,2020
556,2020-04-01,7:30 PM,Uttarakhand,-,-,2,0,7,1,4,2020
557,2020-04-01,7:30 PM,Uttar Pradesh,-,-,14,2,103,1,4,2020
558,2020-04-01,7:30 PM,West Bengal,-,-,6,3,37,1,4,2020
559,2020-04-02,6:00 PM,Andhra Pradesh,-,-,1,1,86,2,4,2020
560,2020-04-02,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,2,4,2020
561,2020-04-02,6:00 PM,Assam,-,-,0,0,5,2,4,2020
562,2020-04-02,6:00 PM,Bihar,-,-,0,1,24,2,4,2020
563,2020-04-02,6:00 PM,Chandigarh,-,-,0,0,16,2,4,2020
564,2020-04-02,6:00 PM,Chhattisgarh,-,-,2,0,9,2,4,2020
565,2020-04-02,6:00 PM,Delhi,-,-,8,4,219,2,4,2020
566,2020-04-02,6:00 PM,Goa,-,-,0,0,5,2,4,2020
567,2020-04-02,6:00 PM,Gujarat,-,-,8,7,87,2,4,2020
568,2020-04-02,6:00 PM,Haryana,-,-,21,0,43,2,4,2020
569,2020-04-02,6:00 PM,Himachal Pradesh,-,-,1,1,3,2,4,2020
570,2020-04-02,6:00 PM,Jammu and Kashmir,-,-,2,2,62,2,4,2020
571,2020-04-02,6:00 PM,Jharkhand,-,-,0,0,1,2,4,2020
572,2020-04-02,6:00 PM,Karnataka,-,-,9,3,110,2,4,2020
573,2020-04-02,6:00 PM,Kerala,-,-,25,2,265,2,4,2020
574,2020-04-02,6:00 PM,Ladakh,-,-,3,0,13,2,4,2020
575,2020-04-02,6:00 PM,Madhya Pradesh,-,-,0,6,99,2,4,2020
576,2020-04-02,6:00 PM,Maharashtra,-,-,42,13,335,2,4,2020
577,2020-04-02,6:00 PM,Manipur,-,-,0,0,1,2,4,2020
578,2020-04-02,6:00 PM,Mizoram,-,-,0,0,1,2,4,2020
579,2020-04-02,6:00 PM,Odisha,-,-,0,0,4,2,4,2020
580,2020-04-02,6:00 PM,Puducherry,-,-,1,0,3,2,4,2020
581,2020-04-02,6:00 PM,Punjab,-,-,1,4,46,2,4,2020
582,2020-04-02,6:00 PM,Rajasthan,-,-,3,0,108,2,4,2020
583,2020-04-02,6:00 PM,Tamil Nadu,-,-,6,1,234,2,4,2020
584,2020-04-02,6:00 PM,Telengana,-,-,1,3,107,2,4,2020
585,2020-04-02,6:00 PM,Uttarakhand,-,-,2,0,7,2,4,2020
586,2020-04-02,6:00 PM,Uttar Pradesh,-,-,14,2,113,2,4,2020
587,2020-04-02,6:00 PM,West Bengal,-,-,6,3,53,2,4,2020
588,2020-04-03,6:00 PM,Andhra Pradesh,-,-,1,1,132,3,4,2020
589,2020-04-03,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,3,4,2020
590,2020-04-03,6:00 PM,Arunachal Pradesh,-,-,0,0,1,3,4,2020
591,2020-04-03,6:00 PM,Assam,-,-,0,0,16,3,4,2020
592,2020-04-03,6:00 PM,Bihar,-,-,0,1,29,3,4,2020
593,2020-04-03,6:00 PM,Chandigarh,-,-,0,0,18,3,4,2020
594,2020-04-03,6:00 PM,Chhattisgarh,-,-,3,0,9,3,4,2020
595,2020-04-03,6:00 PM,Delhi,-,-,8,4,219,3,4,2020
596,2020-04-03,6:00 PM,Goa,-,-,0,0,6,3,4,2020
597,2020-04-03,6:00 PM,Gujarat,-,-,10,8,95,3,4,2020
598,2020-04-03,6:00 PM,Haryana,-,-,24,0,49,3,4,2020
599,2020-04-03,6:00 PM,Himachal Pradesh,-,-,1,1,6,3,4,2020
600,2020-04-03,6:00 PM,Jammu and Kashmir,-,-,3,2,75,3,4,2020
601,2020-04-03,6:00 PM,Jharkhand,-,-,0,0,2,3,4,2020
602,2020-04-03,6:00 PM,Karnataka,-,-,10,3,124,3,4,2020
603,2020-04-03,6:00 PM,Kerala,-,-,27,2,286,3,4,2020
604,2020-04-03,6:00 PM,Ladakh,-,-,3,0,14,3,4,2020
605,2020-04-03,6:00 PM,Madhya Pradesh,-,-,0,6,104,3,4,2020
606,2020-04-03,6:00 PM,Maharashtra,-,-,42,16,335,3,4,2020
607,2020-04-03,6:00 PM,Manipur,-,-,0,0,2,3,4,2020
608,2020-04-03,6:00 PM,Mizoram,-,-,0,0,1,3,4,2020
609,2020-04-03,6:00 PM,Odisha,-,-,0,0,5,3,4,2020
610,2020-04-03,6:00 PM,Puducherry,-,-,1,0,5,3,4,2020
611,2020-04-03,6:00 PM,Punjab,-,-,1,5,48,3,4,2020
612,2020-04-03,6:00 PM,Rajasthan,-,-,3,0,167,3,4,2020
613,2020-04-03,6:00 PM,Tamil Nadu,-,-,6,1,309,3,4,2020
614,2020-04-03,6:00 PM,Telengana,-,-,1,7,158,3,4,2020
615,2020-04-03,6:00 PM,Uttarakhand,-,-,2,0,10,3,4,2020
616,2020-04-03,6:00 PM,Uttar Pradesh,-,-,14,2,172,3,4,2020
617,2020-04-03,6:00 PM,West Bengal,-,-,3,3,63,3,4,2020
618,2020-04-03,6:00 PM,Unassigned,-,-,0,0,77,3,4,2020
619,2020-04-04,6:00 PM,Andhra Pradesh,-,-,1,1,161,4,4,2020
620,2020-04-04,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,4,4,2020
621,2020-04-04,6:00 PM,Arunachal Pradesh,-,-,0,0,1,4,4,2020
622,2020-04-04,6:00 PM,Assam,-,-,0,0,24,4,4,2020
623,2020-04-04,6:00 PM,Bihar,-,-,0,1,30,4,4,2020
624,2020-04-04,6:00 PM,Chandigarh,-,-,0,0,18,4,4,2020
625,2020-04-04,6:00 PM,Chhattisgarh,-,-,3,0,9,4,4,2020
626,2020-04-04,6:00 PM,Delhi,-,-,15,6,445,4,4,2020
627,2020-04-04,6:00 PM,Goa,-,-,0,0,7,4,4,2020
628,2020-04-04,6:00 PM,Gujarat,-,-,14,10,105,4,4,2020
629,2020-04-04,6:00 PM,Haryana,-,-,24,0,49,4,4,2020
630,2020-04-04,6:00 PM,Himachal Pradesh,-,-,1,1,6,4,4,2020
631,2020-04-04,6:00 PM,Jammu and Kashmir,-,-,3,2,75,4,4,2020
632,2020-04-04,6:00 PM,Jharkhand,-,-,0,0,2,4,4,2020
633,2020-04-04,6:00 PM,Karnataka,-,-,12,3,128,4,4,2020
634,2020-04-04,6:00 PM,Kerala,-,-,41,2,295,4,4,2020
635,2020-04-04,6:00 PM,Ladakh,-,-,3,0,14,4,4,2020
636,2020-04-04,6:00 PM,Madhya Pradesh,-,-,0,6,104,4,4,2020
637,2020-04-04,6:00 PM,Maharashtra,-,-,42,24,490,4,4,2020
638,2020-04-04,6:00 PM,Manipur,-,-,0,0,2,4,4,2020
639,2020-04-04,6:00 PM,Mizoram,-,-,0,0,1,4,4,2020
640,2020-04-04,6:00 PM,Odisha,-,-,0,0,5,4,4,2020
641,2020-04-04,6:00 PM,Puducherry,-,-,1,0,5,4,4,2020
642,2020-04-04,6:00 PM,Punjab,-,-,1,5,57,4,4,2020
643,2020-04-04,6:00 PM,Rajasthan,-,-,21,0,200,4,4,2020
644,2020-04-04,6:00 PM,Tamil Nadu,-,-,6,2,411,4,4,2020
645,2020-04-04,6:00 PM,Telengana,-,-,1,7,159,4,4,2020
646,2020-04-04,6:00 PM,Uttarakhand,-,-,2,0,16,4,4,2020
647,2020-04-04,6:00 PM,Uttar Pradesh,-,-,19,2,174,4,4,2020
648,2020-04-04,6:00 PM,West Bengal,-,-,3,3,69,4,4,2020
649,2020-04-05,6:00 PM,Andhra Pradesh,-,-,1,1,190,5,4,2020
650,2020-04-05,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,5,4,2020
651,2020-04-05,6:00 PM,Arunachal Pradesh,-,-,0,0,1,5,4,2020
652,2020-04-05,6:00 PM,Assam,-,-,0,0,26,5,4,2020
653,2020-04-05,6:00 PM,Bihar,-,-,0,1,30,5,4,2020
654,2020-04-05,6:00 PM,Chandigarh,-,-,0,0,18,5,4,2020
655,2020-04-05,6:00 PM,Chhattisgarh,-,-,3,0,9,5,4,2020
656,2020-04-05,6:00 PM,Delhi,-,-,18,7,503,5,4,2020
657,2020-04-05,6:00 PM,Goa,-,-,0,0,7,5,4,2020
658,2020-04-05,6:00 PM,Gujarat,-,-,18,11,122,5,4,2020
659,2020-04-05,6:00 PM,Haryana,-,-,25,1,59,5,4,2020
660,2020-04-05,6:00 PM,Himachal Pradesh,-,-,1,1,6,5,4,2020
661,2020-04-05,6:00 PM,Jammu and Kashmir,-,-,4,2,106,5,4,2020
662,2020-04-05,6:00 PM,Jharkhand,-,-,0,0,3,5,4,2020
663,2020-04-05,6:00 PM,Karnataka,-,-,12,4,144,5,4,2020
664,2020-04-05,6:00 PM,Kerala,-,-,49,2,306,5,4,2020
665,2020-04-05,6:00 PM,Ladakh,-,-,10,0,14,5,4,2020
666,2020-04-05,6:00 PM,Madhya Pradesh,-,-,0,9,165,5,4,2020
667,2020-04-05,6:00 PM,Maharashtra,-,-,42,24,490,5,4,2020
668,2020-04-05,6:00 PM,Manipur,-,-,0,0,2,5,4,2020
669,2020-04-05,6:00 PM,Mizoram,-,-,0,0,1,5,4,2020
670,2020-04-05,6:00 PM,Odisha,-,-,0,0,20,5,4,2020
671,2020-04-05,6:00 PM,Puducherry,-,-,1,0,5,5,4,2020
672,2020-04-05,6:00 PM,Punjab,-,-,1,5,57,5,4,2020
673,2020-04-05,6:00 PM,Rajasthan,-,-,21,0,200,5,4,2020
674,2020-04-05,6:00 PM,Tamil Nadu,-,-,6,3,485,5,4,2020
675,2020-04-05,6:00 PM,Telengana,-,-,32,7,269,5,4,2020
676,2020-04-05,6:00 PM,Uttarakhand,-,-,2,0,22,5,4,2020
677,2020-04-05,6:00 PM,Uttar Pradesh,-,-,19,2,227,5,4,2020
678,2020-04-05,6:00 PM,West Bengal,-,-,10,3,80,5,4,2020
679,2020-04-06,6:00 PM,Andhra Pradesh,-,-,1,3,226,6,4,2020
680,2020-04-06,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,6,4,2020
681,2020-04-06,6:00 PM,Arunachal Pradesh,-,-,0,0,1,6,4,2020
682,2020-04-06,6:00 PM,Assam,-,-,0,0,26,6,4,2020
683,2020-04-06,6:00 PM,Bihar,-,-,0,1,32,6,4,2020
684,2020-04-06,6:00 PM,Chandigarh,-,-,0,0,18,6,4,2020
685,2020-04-06,6:00 PM,Chhattisgarh,-,-,8,0,10,6,4,2020
686,2020-04-06,6:00 PM,Delhi,-,-,19,7,523,6,4,2020
687,2020-04-06,6:00 PM,Goa,-,-,0,0,7,6,4,2020
688,2020-04-06,6:00 PM,Gujarat,-,-,22,12,144,6,4,2020
689,2020-04-06,6:00 PM,Haryana,-,-,25,1,84,6,4,2020
690,2020-04-06,6:00 PM,Himachal Pradesh,-,-,2,1,13,6,4,2020
691,2020-04-06,6:00 PM,Jammu and Kashmir,-,-,4,2,109,6,4,2020
